event_id,user_id,event_type,event_date
3560,83,checkout,2024-07-12
3561,83,browse,2024-05-19
3562,83,login,2024-06-20
3563,83,search,2024-06-05
3564,83,cancel,2024-06-20
3565,83,login,2024-05-28
3566,83,cancel,2024-05-07
3567,83,login,2024-06-04
3568,83,browse,2024-05-12
3569,83,login,2024-07-15
3570,83,login,2024-07-16
3571,83,login,2024-07-24
3572,83,login,2024-06-08
3573,83,search,2024-07-29
3574,83,browse,2024-07-11
3575,83,login,2024-05-13
3576,83,login,2024-07-30
3577,83,browse,2024-05-07
3578,83,cancel,2024-07-19
3579,83,checkout,2024-05-01
3580,83,login,2024-07-06
3581,83,login,2024-06-03
3582,83,cancel,2024-07-27
3583,84,checkout,2024-03-15
3584,84,checkout,2024-05-05
3585,84,login,2024-02-14
3586,84,checkout,2024-02-26
3587,84,checkout,2024-03-03
3588,84,login,2024-05-19
3589,84,login,2024-05-13
3590,84,save_item,2024-02-10
3591,84,cancel,2024-04-21
3592,84,cancel,2024-02-18
3593,84,browse,2024-05-20
3594,84,cancel,2024-05-25
3595,84,cancel,2024-02-03
3596,84,checkout,2024-05-06
3597,84,login,2024-03-16
3598,84,save_item,2024-04-09
3599,84,login,2024-05-04
3600,84,search,2024-05-13
3601,84,checkout,2024-03-19
3602,84,login,2024-03-22
3603,84,login,2024-03-05
3604,84,checkout,2024-02-05
3605,84,checkout,2024-04-18
3606,84,login,2024-02-16
3607,84,login,2024-05-13
3608,84,browse,2024-02-18
3609,84,login,2024-01-30
3610,84,browse,2024-04-07
3611,84,search,2024-05-20
3612,84,login,2024-02-16
3613,84,browse,2024-05-02
3614,84,login,2024-05-18
3615,84,login,2024-03-09
3616,84,search,2024-02-01
3617,84,cancel,2024-04-02
3618,84,login,2024-02-07
3619,84,checkout,2024-01-28
3620,84,login,2024-02-24
3621,84,login,2024-02-02
3622,84,login,2024-02-09
3623,84,login,2024-04-16
3624,84,login,2024-04-05
3625,84,login,2024-02-01
3626,84,checkout,2024-04-23
3627,84,login,2024-02-19
3628,85,login,2024-03-23
3629,85,login,2024-05-01
3630,85,checkout,2024-04-10
3631,85,login,2024-04-21
3632,85,search,2024-03-04
3633,85,browse,2024-04-16
3634,85,browse,2024-03-10
3635,85,login,2024-05-21
3636,85,checkout,2024-05-08
3637,85,browse,2024-04-27
3638,85,login,2024-05-07
3639,85,checkout,2024-05-21
3640,85,browse,2024-03-29
3641,85,checkout,2024-05-06
3642,85,save_item,2024-05-12
3643,85,browse,2024-03-06
3644,85,browse,2024-04-08
3645,85,save_item,2024-04-02
3646,85,save_item,2024-02-12
3647,85,save_item,2024-05-07
3648,85,login,2024-05-18
3649,85,login,2024-04-23
3650,85,cancel,2024-05-17
3651,85,browse,2024-04-27
3652,85,search,2024-03-01
3653,85,login,2024-03-04
3654,85,login,2024-05-23
3655,85,cancel,2024-05-21
3656,85,search,2024-04-28
3657,85,browse,2024-02-16
3658,85,checkout,2024-05-02
3659,85,login,2024-04-06
3660,85,browse,2024-03-10
3661,85,browse,2024-04-03
3662,85,search,2024-05-30
3663,85,login,2024-03-24
3664,85,save_item,2024-03-01
3665,85,search,2024-05-23
3666,85,login,2024-03-15
3667,85,browse,2024-04-25
3668,85,browse,2024-04-19
3669,85,login,2024-05-30
3670,85,save_item,2024-03-04
3671,85,cancel,2024-05-26
3672,85,login,2024-05-27
3673,85,browse,2024-03-06
3674,85,cancel,2024-05-16
3675,85,checkout,2024-04-20
3676,85,cancel,2024-04-21
3677,85,browse,2024-05-22
3678,85,search,2024-05-23
3679,85,save_item,2024-05-09
3680,85,login,2024-05-26
3681,85,save_item,2024-05-12
3682,86,login,2024-06-25
3683,86,save_item,2024-06-13
3684,86,login,2024-04-20
3685,86,cancel,2024-07-27
3686,86,checkout,2024-07-19
3687,86,browse,2024-07-30
3688,86,login,2024-05-24
3689,86,browse,2024-05-01
3690,86,login,2024-06-10
3691,86,login,2024-04-23
3692,86,cancel,2024-05-19
3693,86,browse,2024-07-02
3694,86,checkout,2024-07-07
3695,86,browse,2024-06-20
3696,86,checkout,2024-06-08
3697,86,browse,2024-07-21
3698,86,checkout,2024-04-25
3699,86,browse,2024-05-23
3700,86,login,2024-06-02
3701,86,browse,2024-04-22
3702,86,login,2024-07-14
3703,86,search,2024-05-18
3704,86,cancel,2024-07-31
3705,86,search,2024-05-17
3706,86,checkout,2024-06-05
3707,86,login,2024-07-16
3708,86,login,2024-06-13
3709,86,search,2024-06-30
3710,86,login,2024-07-08
3711,86,save_item,2024-04-20
3712,86,search,2024-04-27
3713,86,browse,2024-06-10
3714,86,login,2024-04-22
3715,86,browse,2024-08-05
3716,86,browse,2024-04-25
3717,86,login,2024-05-09
3718,86,checkout,2024-07-12
3719,86,login,2024-08-10
3720,86,login,2024-06-06
3721,86,login,2024-07-26
3722,86,login,2024-04-15
3723,86,cancel,2024-04-18
3724,86,login,2024-04-26
3725,86,checkout,2024-06-30
3726,86,cancel,2024-07-25
3727,86,cancel,2024-06-21
3728,86,login,2024-04-21
3729,86,checkout,2024-06-28
3730,86,checkout,2024-06-11
3731,86,search,2024-07-26
3732,86,checkout,2024-06-08
3733,86,cancel,2024-06-15
3734,86,cancel,2024-07-27
3735,86,cancel,2024-07-21
3736,86,login,2024-06-08
3737,86,browse,2024-07-12
3738,86,search,2024-05-01
3739,86,browse,2024-05-15
3740,86,cancel,2024-05-12
3741,86,login,2024-04-29
3742,86,login,2024-07-02
3743,86,checkout,2024-05-26
3744,86,login,2024-06-26
3745,86,cancel,2024-07-19
3746,86,search,2024-07-14
3747,86,checkout,2024-08-11
3748,86,cancel,2024-05-15
3749,86,login,2024-07-30
3750,86,search,2024-04-27
3751,87,save_item,2024-06-29
3752,87,search,2024-06-22
3753,87,login,2024-07-05
3754,87,search,2024-07-15
3755,87,browse,2024-03-26
3756,87,search,2024-06-17
3757,87,cancel,2024-06-07
3758,87,search,2024-07-08
3759,87,browse,2024-04-14
3760,87,checkout,2024-04-10
3761,87,browse,2024-07-09
3762,87,search,2024-06-19
3763,87,login,2024-04-03
3764,87,browse,2024-04-06
3765,87,browse,2024-03-26
3766,87,login,2024-05-10
3767,87,login,2024-06-26
3768,87,login,2024-05-01
3769,87,browse,2024-07-15
3770,87,browse,2024-05-30
3771,87,browse,2024-05-05
3772,87,save_item,2024-06-15
3773,87,browse,2024-06-05
3774,87,browse,2024-07-04
3775,87,browse,2024-04-22
3776,87,browse,2024-07-16
3777,87,save_item,2024-05-19
3778,87,save_item,2024-04-03
3779,87,browse,2024-06-22
3780,87,save_item,2024-07-12
3781,87,login,2024-07-03
3782,87,login,2024-06-02
3783,87,search,2024-05-27
3784,87,browse,2024-03-23
3785,87,login,2024-05-15
3786,87,save_item,2024-06-06
3787,87,login,2024-04-09
3788,87,login,2024-04-07
3789,87,login,2024-04-26
3790,87,cancel,2024-04-21
3791,87,browse,2024-06-30
3792,87,search,2024-05-11
3793,87,cancel,2024-07-10
3794,87,login,2024-07-09
3795,87,checkout,2024-04-10
3796,87,login,2024-03-25
3797,87,browse,2024-05-18
3798,87,save_item,2024-04-25
3799,87,login,2024-07-09
3800,87,checkout,2024-07-04
3801,87,login,2024-05-16
3802,87,save_item,2024-06-10
3803,87,browse,2024-05-02
3804,87,login,2024-05-16
3805,87,save_item,2024-05-06
3806,87,login,2024-06-13
3807,87,search,2024-03-29
3808,87,save_item,2024-07-01
3809,87,save_item,2024-04-21
3810,87,login,2024-04-04
3811,87,save_item,2024-05-11
3812,88,search,2024-02-19
3813,88,search,2024-03-24
3814,88,cancel,2024-04-23
3815,88,browse,2024-02-16
3816,88,browse,2024-02-18
3817,88,browse,2024-03-14
3818,88,login,2024-03-20
3819,88,login,2024-05-19
3820,88,login,2024-05-20
3821,88,cancel,2024-03-20
3822,88,checkout,2024-03-08
3823,88,login,2024-03-26
3824,88,save_item,2024-05-16
3825,88,search,2024-05-04
3826,88,browse,2024-04-11
3827,88,login,2024-02-11
3828,88,save_item,2024-03-06
3829,88,search,2024-05-10
3830,88,checkout,2024-02-13
3831,88,checkout,2024-05-16
3832,88,save_item,2024-04-28
3833,88,login,2024-02-12
3834,88,browse,2024-04-15
3835,88,save_item,2024-04-02
3836,88,login,2024-02-02
3837,88,login,2024-03-28
3838,88,search,2024-05-13
3839,88,save_item,2024-02-29
3840,88,save_item,2024-02-16
3841,88,cancel,2024-03-08
3842,88,save_item,2024-03-15
3843,88,browse,2024-04-11
3844,88,checkout,2024-04-17
3845,88,checkout,2024-03-12
3846,88,browse,2024-04-28
3847,88,login,2024-02-26
3848,88,checkout,2024-05-13
3849,88,checkout,2024-05-17
3850,88,save_item,2024-05-13
3851,88,login,2024-04-08
3852,88,search,2024-05-23
3853,88,login,2024-04-01
3854,88,cancel,2024-04-11
3855,88,search,2024-05-07
3856,88,login,2024-05-25
3857,88,browse,2024-02-10
3858,88,browse,2024-05-07
3859,88,search,2024-05-11
3860,88,login,2024-03-23
3861,88,save_item,2024-05-15
3862,88,search,2024-05-01
3863,88,save_item,2024-05-20
3864,88,checkout,2024-05-11
3865,88,browse,2024-02-17
3866,89,search,2024-04-15
3867,89,login,2024-04-18
3868,89,checkout,2024-04-19
3869,89,checkout,2024-06-29
3870,89,browse,2024-08-10
3871,89,search,2024-06-07
3872,89,login,2024-05-16
3873,89,save_item,2024-07-22
3874,89,checkout,2024-05-29
3875,89,login,2024-04-29
3876,89,browse,2024-05-12
3877,89,search,2024-07-10
3878,89,cancel,2024-05-02
3879,89,cancel,2024-07-01
3880,89,checkout,2024-06-26
3881,89,browse,2024-05-29
3882,89,login,2024-04-26
3883,89,login,2024-07-12
3884,89,browse,2024-06-30
3885,89,save_item,2024-08-02
3886,89,checkout,2024-08-04
3887,89,cancel,2024-05-31
3888,89,login,2024-04-25
3889,89,cancel,2024-07-15
3890,89,search,2024-05-23
3891,89,cancel,2024-06-09
3892,89,cancel,2024-06-16
3893,89,login,2024-07-20
3894,89,cancel,2024-07-29
3895,89,cancel,2024-07-22
3896,89,login,2024-05-26
3897,89,checkout,2024-05-10
3898,89,login,2024-07-31
3899,89,login,2024-06-17
3900,89,checkout,2024-05-05
3901,89,browse,2024-05-08
3902,89,login,2024-07-12
3903,89,login,2024-07-10
3904,89,browse,2024-06-22
3905,90,cancel,2024-04-30
3906,90,save_item,2024-04-28
3907,90,browse,2024-03-12
3908,90,save_item,2024-06-23
3909,90,save_item,2024-03-12
3910,90,save_item,2024-04-01
3911,90,checkout,2024-03-19
3912,90,browse,2024-04-26
3913,90,search,2024-04-01
3914,90,browse,2024-06-14
3915,90,save_item,2024-03-03
3916,90,search,2024-03-04
3917,90,checkout,2024-05-10
3918,90,browse,2024-05-03
3919,90,checkout,2024-06-18
3920,90,login,2024-03-11
3921,90,checkout,2024-04-27
3922,90,login,2024-05-11
3923,90,browse,2024-05-22
3924,90,browse,2024-05-28
3925,90,browse,2024-05-24
3926,90,login,2024-03-27
3927,90,login,2024-06-03
3928,90,search,2024-03-12
3929,90,browse,2024-06-29
3930,90,browse,2024-03-03
3931,90,checkout,2024-05-01
3932,90,login,2024-05-28
3933,90,save_item,2024-03-13
3934,90,save_item,2024-05-22
3935,90,search,2024-06-06
3936,90,login,2024-04-06
3937,90,save_item,2024-03-25
3938,90,checkout,2024-04-25
3939,90,browse,2024-03-25
3940,90,search,2024-04-24
3941,90,login,2024-05-20
3942,90,login,2024-05-05
3943,90,login,2024-04-21
3944,90,save_item,2024-03-30
3945,90,browse,2024-04-28
3946,90,browse,2024-04-12
3947,90,login,2024-04-13
3948,90,save_item,2024-03-11
3949,90,browse,2024-03-15
3950,90,save_item,2024-04-12
3951,90,browse,2024-04-02
3952,90,save_item,2024-03-27
3953,90,search,2024-04-26
3954,90,login,2024-06-15
3955,90,login,2024-03-31
3956,90,browse,2024-05-11
3957,90,browse,2024-03-10
3958,90,save_item,2024-06-19
3959,90,login,2024-05-13
3960,90,save_item,2024-05-23
3961,90,browse,2024-04-10
3962,90,login,2024-03-10
3963,90,login,2024-03-23
3964,90,checkout,2024-06-15
3965,90,login,2024-05-13
3966,90,browse,2024-04-18
3967,90,browse,2024-03-08
3968,90,save_item,2024-03-17
3969,90,checkout,2024-04-07
3970,90,browse,2024-06-27
3971,90,search,2024-05-21
3972,90,browse,2024-05-26
3973,90,browse,2024-05-01
3974,90,save_item,2024-05-06
3975,90,login,2024-03-21
3976,90,checkout,2024-06-16
3977,90,login,2024-03-25
3978,90,search,2024-04-07
3979,90,login,2024-05-29
3980,90,checkout,2024-05-28
3981,90,save_item,2024-04-03
3982,90,search,2024-05-13
3983,90,browse,2024-06-12
3984,91,checkout,2024-04-02
3985,91,checkout,2024-04-20
3986,91,browse,2024-05-29
3987,91,login,2024-06-04
3988,91,browse,2024-04-24
3989,91,login,2024-05-01
3990,91,browse,2024-06-07
3991,91,login,2024-06-04
3992,91,cancel,2024-03-25
3993,91,login,2024-04-20
3994,91,login,2024-05-27
3995,91,login,2024-04-30
3996,91,checkout,2024-05-28
3997,91,search,2024-05-23
3998,91,login,2024-03-27
3999,91,login,2024-05-09
4000,91,login,2024-03-27
4001,91,cancel,2024-03-19
4002,91,login,2024-05-10
4003,91,cancel,2024-05-10
4004,91,checkout,2024-06-01
4005,91,browse,2024-03-20
4006,91,login,2024-03-01
4007,91,browse,2024-05-12
4008,91,search,2024-03-12
4009,91,login,2024-02-24
4010,91,cancel,2024-03-11
4011,91,cancel,2024-06-04
4012,91,cancel,2024-06-09
4013,91,browse,2024-05-28
4014,91,browse,2024-03-01
4015,91,login,2024-04-25
4016,91,browse,2024-02-25
4017,91,login,2024-06-12
4018,91,browse,2024-03-14
4019,91,login,2024-06-06
4020,91,login,2024-05-28
4021,91,save_item,2024-03-02
4022,91,browse,2024-05-26
4023,91,checkout,2024-04-24
4024,91,cancel,2024-06-10
4025,91,browse,2024-02-28
4026,91,login,2024-04-19
4027,91,login,2024-04-30
4028,91,checkout,2024-03-08
4029,91,browse,2024-04-08
4030,91,login,2024-03-28
4031,91,cancel,2024-05-30
4032,91,search,2024-03-16
4033,91,browse,2024-05-16
4034,91,cancel,2024-05-04
4035,91,cancel,2024-05-04
4036,91,login,2024-04-30
4037,91,login,2024-05-24
4038,91,login,2024-06-05
4039,91,browse,2024-02-21
4040,91,cancel,2024-04-08
4041,91,search,2024-03-06
4042,91,cancel,2024-02-28
4043,91,login,2024-04-29
4044,91,login,2024-06-10
4045,91,login,2024-03-02
4046,91,search,2024-03-11
4047,91,login,2024-05-12
4048,91,checkout,2024-05-04
4049,91,cancel,2024-03-21
4050,91,cancel,2024-06-14
4051,91,browse,2024-06-18
4052,91,browse,2024-04-21
4053,91,login,2024-04-28
4054,91,browse,2024-06-11
4055,91,checkout,2024-03-10
4056,91,login,2024-06-12
4057,91,save_item,2024-05-23
4058,91,cancel,2024-03-21
4059,91,save_item,2024-05-05
4060,91,login,2024-03-17
4061,91,cancel,2024-05-19
4062,91,login,2024-03-17
4063,92,browse,2024-03-25
4064,92,browse,2024-04-13
4065,92,cancel,2024-04-20
4066,92,browse,2024-03-13
4067,92,search,2024-03-09
4068,92,browse,2024-04-01
4069,92,browse,2024-04-06
4070,92,login,2024-04-13
4071,92,save_item,2024-04-01
4072,92,login,2024-03-06
4073,92,login,2024-04-12
4074,92,browse,2024-04-02
4075,92,login,2024-02-17
4076,92,login,2024-02-21
4077,92,save_item,2024-03-23
4078,92,browse,2024-03-13
4079,92,checkout,2024-03-19
4080,92,save_item,2024-02-25
4081,92,browse,2024-02-21
4082,92,login,2024-04-01
4083,92,login,2024-05-21
4084,92,browse,2024-04-29
4085,92,save_item,2024-04-10
4086,92,login,2024-04-19
4087,92,save_item,2024-05-12
4088,92,login,2024-05-25
4089,92,login,2024-04-28
4090,92,checkout,2024-02-21
4091,92,checkout,2024-04-09
4092,92,cancel,2024-04-23
4093,92,checkout,2024-02-18
4094,92,login,2024-03-31
4095,92,save_item,2024-04-22
4096,92,checkout,2024-02-11
4097,92,login,2024-03-18
4098,92,checkout,2024-05-11
4099,92,login,2024-05-29
4100,93,checkout,2024-07-14
4101,93,login,2024-05-02
4102,93,browse,2024-07-03
4103,93,save_item,2024-07-03
4104,93,browse,2024-05-17
4105,93,browse,2024-07-07
4106,93,login,2024-06-18
4107,93,browse,2024-07-13
4108,93,browse,2024-07-07
4109,93,browse,2024-08-16
4110,93,browse,2024-07-16
4111,93,checkout,2024-07-03
4112,93,login,2024-08-11
4113,93,login,2024-07-26
4114,93,login,2024-05-15
4115,93,save_item,2024-05-04
4116,93,login,2024-06-07
4117,93,login,2024-06-26
4118,93,browse,2024-06-03
4119,93,browse,2024-04-24
4120,93,browse,2024-07-14
4121,93,browse,2024-07-10
4122,93,save_item,2024-06-09
4123,93,browse,2024-08-06
4124,93,browse,2024-08-17
4125,93,checkout,2024-06-19
4126,93,login,2024-07-12
4127,93,save_item,2024-05-14
4128,93,checkout,2024-07-27
4129,93,browse,2024-07-09
4130,93,login,2024-08-15
4131,93,login,2024-06-24
4132,93,save_item,2024-06-16
4133,93,browse,2024-06-04
4134,93,browse,2024-07-25
4135,93,save_item,2024-06-12
4136,93,save_item,2024-06-17
4137,93,browse,2024-05-13
4138,93,browse,2024-07-02
4139,93,save_item,2024-07-03
4140,93,checkout,2024-07-17
4141,93,browse,2024-06-21
4142,93,browse,2024-05-07
4143,93,checkout,2024-08-08
4144,93,browse,2024-05-06
4145,93,login,2024-04-24
4146,93,checkout,2024-05-05
4147,93,save_item,2024-08-10
4148,93,save_item,2024-06-27
4149,93,search,2024-08-02
4150,93,save_item,2024-07-21
4151,93,save_item,2024-07-05
4152,93,save_item,2024-07-01
4153,93,browse,2024-08-19
4154,93,save_item,2024-07-29
4155,93,login,2024-08-18
4156,93,login,2024-05-11
4157,93,save_item,2024-07-03
4158,93,search,2024-05-30
4159,93,browse,2024-05-14
4160,93,login,2024-07-15
4161,93,login,2024-05-04
4162,93,checkout,2024-06-11
4163,93,search,2024-07-11
4164,93,browse,2024-06-25
4165,93,save_item,2024-06-11
4166,94,browse,2024-04-19
4167,94,checkout,2024-04-07
4168,94,browse,2024-05-02
4169,94,login,2024-03-31
4170,94,login,2024-06-08
4171,94,save_item,2024-03-15
4172,94,browse,2024-06-12
4173,94,cancel,2024-03-07
4174,94,browse,2024-05-28
4175,94,cancel,2024-06-04
4176,94,checkout,2024-03-20
4177,94,search,2024-03-20
4178,94,login,2024-05-07
4179,94,login,2024-04-26
4180,94,checkout,2024-06-02
4181,94,checkout,2024-04-13
4182,94,browse,2024-05-15
4183,94,cancel,2024-05-06
4184,94,cancel,2024-06-08
4185,94,login,2024-03-18
4186,94,login,2024-05-28
4187,94,browse,2024-03-28
4188,94,cancel,2024-06-13
4189,94,browse,2024-04-22
4190,94,search,2024-05-13
4191,94,browse,2024-04-08
4192,94,login,2024-05-27
4193,94,browse,2024-04-19
4194,94,browse,2024-05-06
4195,94,cancel,2024-03-22
4196,94,browse,2024-05-21
4197,94,login,2024-05-26
4198,94,login,2024-03-09
4199,94,cancel,2024-06-09
4200,94,search,2024-05-02
4201,94,cancel,2024-05-30
4202,94,checkout,2024-05-24
4203,94,login,2024-05-21
4204,94,browse,2024-06-19
4205,94,save_item,2024-04-30
4206,94,search,2024-03-19
4207,94,save_item,2024-03-06
4208,94,login,2024-03-10
4209,94,login,2024-03-22
4210,94,checkout,2024-04-16
4211,94,login,2024-04-29
4212,94,browse,2024-04-08
4213,94,cancel,2024-06-04
4214,94,checkout,2024-05-16
4215,94,cancel,2024-06-06
4216,94,browse,2024-06-07
4217,94,cancel,2024-05-12
4218,94,login,2024-05-08
4219,94,login,2024-05-13
4220,95,login,2024-08-04
4221,95,cancel,2024-08-11
4222,95,checkout,2024-05-19
4223,95,login,2024-08-18
4224,95,login,2024-06-03
4225,95,checkout,2024-06-12
4226,95,cancel,2024-07-06
4227,95,login,2024-04-30
4228,95,login,2024-07-22
4229,95,login,2024-08-08
4230,95,checkout,2024-06-04
4231,95,browse,2024-06-11
4232,95,checkout,2024-07-24
4233,95,login,2024-05-13
4234,95,login,2024-06-22
4235,95,login,2024-07-12
4236,95,search,2024-07-20
4237,95,login,2024-05-21
4238,95,login,2024-05-23
4239,95,cancel,2024-08-06
4240,95,cancel,2024-04-30
4241,95,login,2024-04-30
4242,95,checkout,2024-04-24
4243,95,checkout,2024-05-12
4244,95,login,2024-06-12
4245,95,save_item,2024-05-26
4246,95,login,2024-07-26
4247,95,login,2024-08-08
4248,95,checkout,2024-05-23
4249,95,login,2024-07-27
4250,95,cancel,2024-07-15
4251,95,search,2024-06-24
4252,95,search,2024-05-10
4253,95,checkout,2024-05-06
4254,95,search,2024-07-03
4255,95,login,2024-07-28
4256,95,save_item,2024-07-12
4257,95,browse,2024-08-18
4258,95,login,2024-07-26
4259,95,login,2024-06-16
4260,95,login,2024-07-08
4261,95,cancel,2024-07-18
4262,95,cancel,2024-06-03
4263,95,cancel,2024-05-10
4264,95,login,2024-07-13
4265,95,cancel,2024-06-05
4266,95,browse,2024-08-19
4267,95,search,2024-07-30
4268,95,cancel,2024-05-08
4269,95,checkout,2024-08-08
4270,95,browse,2024-07-23
4271,95,cancel,2024-05-16
4272,95,login,2024-08-10
4273,95,search,2024-07-19
4274,95,cancel,2024-05-17
4275,95,browse,2024-05-18
4276,95,checkout,2024-06-14
4277,95,cancel,2024-08-11
4278,95,login,2024-08-18
4279,95,checkout,2024-05-28
4280,95,login,2024-04-29
4281,95,browse,2024-07-13
4282,95,cancel,2024-07-20
4283,95,login,2024-08-01
4284,95,login,2024-06-01
4285,95,login,2024-04-26
4286,95,checkout,2024-07-01
4287,95,checkout,2024-06-12
4288,95,cancel,2024-07-18
4289,95,login,2024-05-14
4290,95,cancel,2024-05-31
4291,95,save_item,2024-06-01
4292,96,checkout,2024-04-17
4293,96,browse,2024-06-30
4294,96,login,2024-06-18
4295,96,browse,2024-04-11
4296,96,checkout,2024-06-29
4297,96,checkout,2024-04-24
4298,96,login,2024-07-15
4299,96,browse,2024-05-16
4300,96,login,2024-05-13
4301,96,save_item,2024-07-02
4302,96,browse,2024-04-10
4303,96,browse,2024-05-01
4304,96,save_item,2024-04-03
4305,96,save_item,2024-04-14
4306,96,cancel,2024-04-15
4307,96,checkout,2024-06-17
4308,96,search,2024-06-10
4309,96,login,2024-04-24
4310,96,login,2024-07-11
4311,96,checkout,2024-05-09
4312,96,login,2024-04-26
4313,96,checkout,2024-04-04
4314,96,save_item,2024-04-01
4315,96,checkout,2024-07-19
4316,96,browse,2024-06-13
4317,96,login,2024-06-20
4318,96,cancel,2024-07-20
4319,96,browse,2024-04-21
4320,96,browse,2024-04-11
4321,96,save_item,2024-04-01
4322,96,browse,2024-06-16
4323,96,login,2024-05-01
4324,96,login,2024-05-17
4325,96,browse,2024-07-25
4326,96,checkout,2024-05-17
4327,96,cancel,2024-05-28
4328,96,login,2024-07-07
4329,96,browse,2024-05-12
4330,96,save_item,2024-07-23
4331,96,login,2024-04-21
4332,96,cancel,2024-04-01
4333,96,search,2024-05-03
4334,96,login,2024-04-26
4335,96,search,2024-07-01
4336,96,browse,2024-05-11
4337,96,checkout,2024-05-19
4338,96,checkout,2024-05-19
4339,96,browse,2024-06-04
4340,96,login,2024-06-27
4341,96,login,2024-06-28
4342,96,login,2024-04-01
4343,96,checkout,2024-07-15
4344,96,browse,2024-04-19
4345,96,cancel,2024-04-29
4346,96,login,2024-06-12
4347,96,login,2024-05-30
4348,96,checkout,2024-05-31
4349,96,login,2024-06-15
4350,96,save_item,2024-05-20
4351,96,browse,2024-05-27
4352,96,login,2024-06-20
4353,96,browse,2024-05-16
4354,96,browse,2024-05-03
4355,96,login,2024-07-28
4356,96,cancel,2024-04-24
4357,96,search,2024-07-27
4358,96,browse,2024-07-07
4359,96,checkout,2024-06-27
4360,96,browse,2024-06-15
4361,96,browse,2024-06-28
4362,96,login,2024-04-15
4363,97,login,2024-07-04
4364,97,login,2024-06-06
4365,97,search,2024-04-21
4366,97,search,2024-05-11
4367,97,login,2024-07-27
4368,97,browse,2024-06-09
4369,97,save_item,2024-06-22
4370,97,login,2024-04-13
4371,97,cancel,2024-08-06
4372,97,checkout,2024-06-23
4373,97,save_item,2024-05-15
4374,97,browse,2024-08-06
4375,97,login,2024-07-27
4376,97,browse,2024-07-17
4377,97,save_item,2024-05-01
4378,97,checkout,2024-07-30
4379,97,search,2024-05-16
4380,97,browse,2024-05-14
4381,97,cancel,2024-06-28
4382,97,save_item,2024-07-18
4383,97,checkout,2024-06-29
4384,97,save_item,2024-05-01
4385,97,save_item,2024-06-11
4386,97,save_item,2024-06-13
4387,97,save_item,2024-05-22
4388,97,save_item,2024-04-26
4389,97,browse,2024-07-03
4390,97,browse,2024-06-25
4391,97,checkout,2024-06-28
4392,97,browse,2024-04-11
4393,97,login,2024-06-20
4394,97,login,2024-05-21
4395,97,login,2024-06-29
4396,97,browse,2024-06-15
4397,97,search,2024-04-22
4398,97,save_item,2024-04-18
4399,97,login,2024-06-02
4400,97,save_item,2024-06-30
4401,97,save_item,2024-04-11
4402,97,login,2024-06-23
4403,97,cancel,2024-06-26
4404,98,save_item,2024-01-07
4405,98,cancel,2024-02-17
4406,98,search,2024-02-16
4407,98,login,2024-02-22
4408,98,login,2024-01-19
4409,98,checkout,2024-03-30
4410,98,browse,2024-02-18
4411,98,checkout,2024-03-21
4412,98,browse,2024-01-23
4413,98,search,2024-03-09
4414,98,checkout,2024-02-28
4415,98,browse,2024-02-27
4416,98,search,2024-02-26
4417,98,browse,2024-03-30
4418,98,login,2024-02-14
4419,98,browse,2024-01-21
4420,98,search,2024-02-21
4421,98,login,2024-02-21
4422,98,login,2024-04-22
4423,98,save_item,2024-01-10
4424,98,checkout,2024-03-19
4425,98,browse,2024-01-28
4426,98,search,2024-02-20
4427,98,login,2024-03-19
4428,98,login,2024-03-07
4429,98,checkout,2024-04-15
4430,98,login,2024-01-18
4431,98,login,2024-03-04
4432,98,cancel,2024-04-04
4433,98,cancel,2024-01-01
4434,98,cancel,2024-02-06
4435,98,login,2024-03-29
4436,98,cancel,2024-03-01
4437,98,login,2024-03-30
4438,98,checkout,2024-01-14
4439,98,browse,2024-02-02
4440,98,cancel,2024-01-03
4441,98,login,2024-04-14
4442,98,cancel,2024-01-21
4443,98,search,2024-04-04
4444,98,browse,2024-02-10
4445,98,save_item,2024-02-07
4446,98,login,2024-04-14
4447,98,save_item,2024-04-28
4448,98,cancel,2024-03-05
4449,98,login,2024-04-27
4450,98,cancel,2024-02-18
4451,99,checkout,2024-01-15
4452,99,browse,2024-04-07
4453,99,save_item,2024-04-23
4454,99,search,2024-02-21
4455,99,login,2024-02-03
4456,99,login,2024-03-10
4457,99,login,2024-03-21
4458,99,browse,2024-04-22
4459,99,checkout,2024-03-18
4460,99,login,2024-03-29
4461,99,login,2024-04-05
4462,99,browse,2024-02-29
4463,99,save_item,2024-02-04
4464,99,browse,2024-03-24
4465,99,login,2024-04-06
4466,99,browse,2024-04-08
4467,99,cancel,2024-03-10
4468,99,save_item,2024-03-02
4469,99,checkout,2024-01-25
4470,99,browse,2024-04-19
4471,99,login,2024-01-31
4472,99,login,2024-04-06
4473,99,browse,2024-01-08
4474,99,login,2024-04-23
4475,99,browse,2024-03-13
4476,99,save_item,2024-01-05
4477,99,login,2024-02-03
4478,99,search,2024-02-08
4479,99,save_item,2024-01-27
4480,99,browse,2024-02-09
4481,99,search,2024-03-31
4482,99,save_item,2024-03-13
4483,99,browse,2024-01-22
4484,99,login,2024-04-30
4485,99,browse,2024-03-28
4486,99,login,2024-02-01
4487,99,save_item,2024-01-13
4488,99,login,2024-03-14
4489,99,save_item,2024-04-25
4490,99,search,2024-04-16
4491,99,checkout,2024-03-29
4492,99,save_item,2024-01-04
4493,99,browse,2024-04-24
